participantID,block_n,trials,blockType,forcedTrial,gem_presented,market_presented,door_side,chooseLeft,outcomeState,outcome,ons_fixation,ons_door_display,ons_responsecue,ons_gem_fixation,ons_outcome_display,ons_condition_text,ons_trigger,missed_trial,rew_loss,rt,prob_market_presented,correct_choice,market_reversal,pick_black,black_presented_force,prob_independent_1,prob_independent_2,prob_dependent,blackFirst,gem_colour
12,5,31,2,0,4,2,2,0,2,0,39000.91316,39004.7825,39007.93469,39009.45241,39013.87215,NaN,NaN,0,1,0.655245342,0.2,0,0,1,NaN,0.2,0.2,0.2,1,4
12,5,32,2,0,3,1,2,0,2,0,39015.89021,39020.24324,39022.86172,39024.37942,39027.21474,NaN,NaN,0,-1,0.00044057,0.2,1,0,1,NaN,0.2,0.2,0.2,1,3
12,5,33,1,0,2,3,2,1,1,1,39032.25157,39037.83879,39040.95761,39042.47536,39046.6449,39029.23286,NaN,0,1,1.014863822,0.2,1,0,0,NaN,0.2,0.2,0.2,1,1
12,5,34,1,1,2,3,2,0,2,0,39048.66296,39051.06463,39053.3162,39054.83393,39058.06949,NaN,NaN,0,-1,0.574882913,0.2,NaN,0,1,1,0.2,0.2,0.2,1,1
12,5,35,1,0,2,3,1,0,2,0,39060.08757,39064.40722,39067.4927,39069.01042,39071.36205,NaN,NaN,0,-1,0.684970993,0.2,1,0,1,NaN,0.2,0.2,0.2,-1,1
12,5,36,1,1,2,3,1,1,1,1,39073.38012,39075.69839,39077.39958,39078.9173,39083.47046,NaN,NaN,0,1,0.604614541,0.2,NaN,0,0,0,0.2,0.2,0.2,-1,1
12,5,37,1,1,1,3,1,1,2,0,39085.48852,39088.72408,39091.82628,39093.34397,39096.17928,NaN,NaN,0,-1,0.650507509,0.2,NaN,0,1,1,0.2,0.2,0.2,1,2
12,5,38,1,0,1,3,2,0,1,-1,39098.19735,39102.30019,39104.40165,39105.91937,39108.6546,NaN,NaN,0,-1,0.626708204,0.8,0,1,1,NaN,0.2,0.2,0.8,1,2
12,5,39,1,1,1,3,1,1,1,1,39110.67267,39113.59136,39116.00972,39117.52743,39122.89782,NaN,NaN,0,1,0.545158116,0.8,NaN,0,1,1,0.2,0.2,0.8,1,2
12,5,40,1,1,1,3,1,1,1,-1,39124.91589,39130.90338,39134.07225,39135.59001,39137.7915,NaN,NaN,0,-1,0.54545439,0.8,NaN,0,0,0,0.2,0.2,0.8,-1,2
12,5,41,1,1,2,3,2,0,1,1,39139.80956,39144.74632,39147.81514,39149.33284,39155.0368,NaN,NaN,0,1,0.585241425,0.8,NaN,0,1,1,0.2,0.2,0.8,1,1
12,5,42,1,0,1,3,1,0,1,1,39157.05491,39159.37315,39161.7081,39163.22582,39168.39608,NaN,NaN,0,1,0.934833244,0.8,1,0,1,NaN,0.2,0.2,0.8,-1,2
12,5,43,1,0,1,3,2,1,2,0,39170.41414,39172.81582,39175.01735,39176.53505,39182.43915,NaN,NaN,0,1,1.45524204,0.2,0,1,1,NaN,0.2,0.2,0.2,-1,2
12,5,44,1,1,2,3,2,0,2,0,39184.45722,39188.56007,39190.24457,39191.76229,39196.63235,NaN,NaN,0,-1,0.563416715,0.2,NaN,0,1,1,0.2,0.2,0.2,1,1
12,5,45,1,1,1,3,2,0,1,1,39198.65041,39203.95409,39207.32309,39208.84083,39211.07572,NaN,NaN,0,1,0.604829988,0.2,NaN,0,1,1,0.2,0.2,0.2,1,2
12,5,46,1,1,1,3,2,0,1,1,39213.09376,39215.64554,39218.31405,39219.83177,39224.15144,NaN,NaN,0,1,0.61349538,0.2,NaN,0,0,0,0.2,0.2,0.2,-1,2
12,5,47,1,1,2,3,2,0,1,-1,39226.16951,39230.0889,39233.05762,39234.57534,39239.14517,NaN,NaN,0,-1,0.520492755,0.2,NaN,0,0,0,0.2,0.2,0.2,-1,1
12,5,48,1,1,2,3,1,1,2,0,39241.16325,39244.4989,39247.8679,39249.38563,39252.17089,NaN,NaN,0,1,0.549902494,0.2,NaN,0,1,1,0.2,0.2,0.2,1,1
12,5,49,1,1,2,3,1,1,2,0,39254.189,39259.55935,39261.26053,39262.77826,39267.76505,NaN,NaN,0,1,0.574881206,0.2,NaN,0,1,1,0.2,0.2,0.2,1,1
12,5,50,1,0,2,3,2,0,2,0,39269.78311,39275.52043,39277.45511,39278.97283,39282.592,NaN,NaN,0,-1,0.970057194,0.2,0,0,0,NaN,0.2,0.2,0.2,-1,1
12,5,51,1,1,2,3,1,1,1,1,39284.61007,39286.69485,39289.12988,39290.6476,39295.85121,NaN,NaN,0,1,0.384777063,0.2,NaN,0,0,0,0.2,0.2,0.2,-1,1
12,5,52,1,1,2,3,1,1,2,0,39297.86927,39301.30502,39303.20632,39304.72403,39310.16114,NaN,NaN,0,1,0.554980431,0.2,NaN,0,1,1,0.2,0.2,0.2,1,1
12,5,53,1,1,1,3,1,1,1,1,39312.17921,39317.86649,39320.81854,39322.33626,39325.80533,NaN,NaN,0,1,0.404562572,0.2,NaN,0,0,0,0.2,0.2,0.2,-1,2
12,5,54,1,1,1,3,1,1,1,-1,39327.8234,39331.20909,39333.44397,39334.96169,39337.12986,NaN,NaN,0,-1,0.574715565,0.2,NaN,0,0,0,0.2,0.2,0.2,-1,2
12,5,55,1,1,2,3,2,0,2,0,39339.14793,39341.98323,39344.83521,39346.35293,39351.74,NaN,NaN,0,-1,0.429982707,0.2,NaN,0,0,0,0.2,0.2,0.2,-1,1
12,5,56,1,1,1,3,2,0,1,-1,39353.75807,39358.57808,39362.04716,39363.56488,39368.15139,NaN,NaN,0,-1,0.614774968,0.2,NaN,0,1,1,0.2,0.2,0.2,1,2
12,5,57,1,0,2,3,1,1,2,0,39370.16946,39374.23895,39376.09024,39377.60796,39380.4266,NaN,NaN,0,-1,0.843358667,0.2,1,0,1,NaN,0.2,0.2,0.2,1,1
12,5,58,1,1,1,3,2,0,2,0,39382.44465,39385.88038,39387.5649,39389.08259,39394.08607,NaN,NaN,0,1,0.665248097,0.2,NaN,0,0,0,0.2,0.2,0.2,-1,2
12,5,59,1,1,1,3,1,1,2,0,39396.10413,39402.04158,39403.95958,39405.4773,39409.36333,NaN,NaN,0,-1,0.590240241,0.2,NaN,0,1,1,0.2,0.2,0.2,1,2
12,5,60,1,0,1,3,1,0,1,-1,39411.3814,39417.18544,39418.88661,39420.40434,39424.85742,NaN,NaN,0,-1,1.399916098,0.2,0,0,0,NaN,0.2,0.2,0.2,1,2
12,5,61,1,1,2,3,2,0,2,0,39426.87549,39432.06242,39434.43073,39435.94845,39440.61836,NaN,NaN,0,-1,0.529460968,0.2,NaN,0,0,0,0.2,0.2,0.2,-1,1
12,5,62,1,1,2,3,1,1,1,1,39442.63644,39445.53851,39447.8734,39449.39112,39452.49327,NaN,NaN,0,1,0.587624999,0.2,NaN,0,0,0,0.2,0.2,0.2,-1,1
12,5,63,1,1,1,3,2,0,2,0,39454.51134,39460.31537,39462.60029,39464.11801,39468.55442,NaN,NaN,0,1,0.537202815,0.2,NaN,0,1,1,0.2,0.2,0.2,1,2
12,5,64,1,1,1,3,2,0,2,0,39470.57249,39474.69201,39477.97763,39479.49535,39484.56553,NaN,NaN,0,-1,0.675448937,0.2,NaN,0,0,0,0.2,0.2,0.2,-1,2
13,1,1,1,1,1,3,2,0,2,0,32627.55449,32633.00369,32634.92061,32636.47215,32641.21994,32624.52047,NaN,0,1,0.687865276,0.2,NaN,0,1,1,0.2,0.8,0.2,1,3
13,1,2,1,1,2,3,1,1,2,0,32643.25532,32647.27072,32649.65388,32651.18642,32653.67129,NaN,NaN,0,-1,0.569754046,0.2,NaN,0,1,1,0.2,0.8,0.2,1,1
13,1,3,1,0,2,3,1,1,2,0,32655.68667,32658.90315,32661.33686,32662.87062,32667.90394,NaN,NaN,0,-1,0.458815934,0.2,1,0,1,NaN,0.2,0.8,0.2,1,1
13,1,4,1,1,1,3,1,1,1,-1,32669.91996,32672.2538,32675.15297,32676.68849,32681.35358,NaN,NaN,0,-1,0.392890712,0.2,NaN,0,0,0,0.2,0.8,0.2,-1,3
13,1,5,1,1,2,3,1,1,1,1,32683.38675,32687.80273,32690.72001,32692.25325,32694.75423,NaN,NaN,0,1,0.684006362,0.2,NaN,0,0,0,0.2,0.8,0.2,-1,1
13,1,6,1,1,1,3,1,1,1,-1,32696.76954,32702.60354,32705.50243,32707.03618,32710.91976,NaN,NaN,0,-1,0.881057069,0.2,NaN,0,0,0,0.2,0.8,0.2,-1,3
13,1,7,1,1,2,3,1,1,1,-1,32712.93567,32715.68583,32717.56984,32719.10281,32723.6361,NaN,NaN,0,-1,0.961052344,0.2,NaN,0,0,0,0.2,0.8,0.2,-1,1
13,1,8,1,1,1,3,2,0,1,-1,32725.65238,32731.63601,32734.58571,32736.11988,32741.2354,NaN,NaN,0,-1,0.709376978,0.2,NaN,0,0,0,0.2,0.8,0.2,-1,3
13,1,9,1,0,1,3,2,1,2,0,32743.25225,32748.43625,32751.80229,32753.33641,32756.21946,NaN,NaN,0,-1,0.511893996,0.2,1,0,1,NaN,0.2,0.8,0.2,-1,3
13,1,10,1,0,1,3,1,1,1,-1,32758.23533,32763.80286,32766.70251,32768.23631,32774.08616,NaN,NaN,0,-1,0.40603298,0.2,1,0,1,NaN,0.2,0.8,0.2,1,3
13,1,11,1,0,2,3,1,1,2,0,32776.10181,32778.85313,32781.41915,32782.95222,32788.78455,NaN,NaN,0,1,0.554598785,0.2,1,0,0,NaN,0.2,0.8,0.2,-1,1
13,1,12,1,1,2,3,2,0,2,0,32790.80212,32795.93512,32799.15223,32800.68481,32805.45312,NaN,NaN,0,1,0.639065655,0.2,NaN,0,1,1,0.2,0.8,0.2,1,1
13,1,13,1,1,1,3,2,0,2,0,32807.46857,32810.9857,32814.31816,32815.85181,32818.71787,NaN,NaN,0,-1,0.652579065,0.2,NaN,0,1,1,0.2,0.8,0.2,1,3
13,1,14,1,1,1,3,2,0,1,1,32820.73513,32823.28424,32826.48448,32828.01842,32830.35107,NaN,NaN,0,1,0.746960218,0.2,NaN,0,0,0,0.2,0.8,0.2,-1,3
13,1,15,1,1,2,3,2,0,1,-1,32832.36748,32836.70166,32839.11725,32840.65114,32846.36844,NaN,NaN,0,-1,0.608557979,0.2,NaN,0,0,0,0.2,0.8,0.2,-1,1
13,1,16,1,1,2,3,2,0,2,0,32848.38489,32851.26706,32853.06814,32854.60067,32858.33465,NaN,NaN,0,1,0.798602665,0.2,NaN,0,0,0,0.2,0.8,0.2,-1,1
13,1,17,1,1,1,3,1,1,1,1,32860.35014,32863.75124,32866.55101,32868.06703,32872.31759,NaN,NaN,0,1,0.664553001,0.2,NaN,0,0,0,0.2,0.8,0.2,-1,3
13,1,18,1,1,2,3,1,1,2,0,32874.3334,32877.93335,32880.50045,32882.03455,32886.88344,NaN,NaN,0,-1,0.562294106,0.2,NaN,0,1,1,0.2,0.8,0.2,1,1
13,1,19,1,1,2,3,1,1,2,0,32888.89967,32891.26873,32893.86674,32895.40119,32899.39982,NaN,NaN,0,-1,0.784903393,0.2,NaN,0,1,1,0.2,0.8,0.2,1,1
13,1,20,1,1,2,3,2,0,2,0,32901.41697,32905.98385,32907.6502,32909.18364,32913.08299,NaN,NaN,0,-1,0.653984306,0.2,NaN,0,1,1,0.2,0.8,0.2,1,1
13,1,21,1,1,1,3,1,1,2,0,32915.10002,32920.33385,32922.76741,32924.29997,32928.3005,NaN,NaN,0,-1,0.456969779,0.2,NaN,0,1,1,0.2,0.8,0.2,1,3
13,1,22,1,1,1,3,1,1,2,0,32930.3165,32932.4662,32934.8994,32936.43406,32941.25,NaN,NaN,0,1,0.640260387,0.2,NaN,0,1,1,0.2,0.8,0.2,1,3
13,1,23,1,1,2,3,1,1,1,1,32943.26637,32947.08297,32949.15063,32950.68374,32955.05009,NaN,NaN,0,1,0.702024234,0.2,NaN,0,0,0,0.2,0.8,0.2,-1,1
13,1,24,1,0,1,3,1,0,2,0,32957.06591,32962.44939,32964.16767,32965.69932,32970.9162,NaN,NaN,0,1,0.528686909,0.2,0,0,1,NaN,0.2,0.8,0.2,-1,3
13,1,25,1,1,1,3,2,NaN,9,NaN,32972.93223,32977.44943,32979.29876,32980.83238,32986.46682,NaN,NaN,1,-1,NaN,0.2,NaN,0,NaN,0,0.2,0.8,0.2,-1,3
13,1,26,1,1,2,3,2,0,1,1,32988.48225,32992.83329,32995.8485,32997.36622,33001.98264,NaN,NaN,0,1,0.372633138,0.2,NaN,0,0,0,0.2,0.8,0.2,-1,1
13,1,27,1,0,2,3,2,1,1,1,33003.99935,33008.49857,33011.14865,33012.68204,33015.66557,NaN,NaN,0,1,0.569490902,0.2,1,0,0,NaN,0.2,0.8,0.2,1,1
13,1,28,1,1,2,3,2,0,2,0,33017.68155,33022.88271,33024.96559,33026.49831,33031.83223,NaN,NaN,0,-1,0.645384004,0.2,NaN,0,1,1,0.2,0.8,0.2,1,1
13,1,29,1,0,2,3,2,0,2,0,33033.84791,33038.71487,33041.28191,33042.79881,33047.06485,NaN,NaN,0,-1,0.682284148,0.2,0,0,0,NaN,0.2,0.8,0.2,-1,1
13,1,30,1,0,1,3,2,0,2,0,33049.08117,33052.08117,33053.7329,33055.26495,33060.04869,NaN,NaN,0,1,0.592972827,0.2,0,0,1,NaN,0.2,0.8,0.2,1,3
13,1,31,1,1,1,3,2,0,2,0,33062.06476,33066.31452,33069.64792,33071.16413,33076.53108,NaN,NaN,0,-1,0.438971079,0.2,NaN,0,1,1,0.2,0.8,0.2,1,3
13,1,32,1,1,1,3,1,1,1,1,33078.54747,33080.79827,33083.66472,33085.1981,33088.84866,NaN,NaN,0,1,0.550338969,0.2,NaN,0,1,1,0.2,0.8,0.2,1,3
13,1,33,2,1,3,1,2,0,2,0,33093.8812,33099.71442,33102.68045,33104.21524,33108.23115,33090.86468,NaN,0,1,0.305755375,0.2,NaN,0,1,1,0.2,0.8,0.2,1,2
13,1,34,2,0,3,1,1,1,1,-1,33110.24681,33113.64683,33116.78125,33118.31541,33122.06467,NaN,NaN,0,-1,0.742243491,0.2,0,0,0,NaN,0.2,0.8,0.2,-1,2
13,1,35,2,0,4,2,2,0,1,1,33124.08036,33129.29672,33131.14675,33132.68083,33137.11394,NaN,NaN,0,1,0.664778772,0.8,0,0,0,NaN,0.2,0.8,0.2,-1,4
13,1,36,2,1,3,1,2,0,1,-1,33139.13011,33142.11446,33144.73185,33146.26369,33149.71374,NaN,NaN,0,-1,0.728158348,0.2,NaN,0,0,0,0.2,0.8,0.2,-1,2
13,1,37,2,0,4,2,2,0,1,1,33151.73061,33156.11365,33158.78073,33160.31348,33162.34673,NaN,NaN,0,1,0.252510635,0.8,1,0,1,NaN,0.2,0.8,0.2,1,4
13,1,38,2,1,3,1,1,1,2,0,33164.36263,33169.99655,33173.11392,33174.64766,33178.19619,NaN,NaN,0,-1,0.4395447,0.2,NaN,0,1,1,0.2,0.8,0.2,1,2
13,1,39,2,1,3,1,1,1,2,0,33180.21283,33184.9304,33186.61286,33188.14647,33190.86445,NaN,NaN,0,1,0.504842654,0.2,NaN,0,1,1,0.2,0.8,0.2,1,2
13,1,40,2,1,4,2,2,0,2,0,33192.87961,33197.6976,33199.77949,33201.31249,33205.2969,NaN,NaN,0,1,0.404348529,0.8,NaN,0,0,0,0.2,0.8,0.2,-1,4
13,1,41,2,0,3,1,2,0,2,0,33207.31244,33212.7132,33215.8467,33217.37956,33222.44583,NaN,NaN,0,1,0.552478998,0.2,1,0,0,NaN,0.2,0.8,0.2,-1,2
13,1,42,2,1,3,1,1,1,2,0,33224.46233,33228.7463,33230.99624,33232.52915,33238.51226,NaN,NaN,0,-1,0.464500218,0.2,NaN,0,1,1,0.2,0.8,0.2,1,2
13,1,43,2,0,4,2,1,0,1,1,33240.52917,33244.49621,33246.77898,33248.3124,33251.03103,NaN,NaN,0,1,0.722602455,0.8,1,0,1,NaN,0.2,0.8,0.2,-1,4
13,1,44,2,0,3,1,2,1,1,1,33253.04576,33257.57923,33260.92874,33262.46262,33268.44702,NaN,NaN,0,1,0.304062034,0.2,1,0,0,NaN,0.2,0.8,0.2,1,2
13,1,45,2,1,3,1,2,0,2,0,33270.46158,33274.59508,33277.41237,33278.94512,33282.42919,NaN,NaN,0,-1,0.408721149,0.2,NaN,0,1,1,0.2,0.8,0.2,1,2
13,1,46,2,1,4,2,2,0,1,-1,33284.44494,33287.09598,33290.47903,33292.01146,33296.81221,NaN,NaN,0,-1,0.797084301,0.8,NaN,0,1,1,0.2,0.8,0.2,1,4
13,1,47,2,0,3,1,1,1,2,0,33298.828,33304.51139,33306.46099,33307.99459,33310.17782,NaN,NaN,0,-1,0.411971707,0.2,1,0,1,NaN,0.2,0.8,0.2,1,2
13,1,48,2,1,4,2,2,0,1,1,33312.19473,33315.89455,33317.51184,33319.02785,33321.5954,NaN,NaN,0,1,0.877786773,0.8,NaN,0,1,1,0.2,0.8,0.2,1,4
13,1,49,2,1,4,2,1,1,1,-1,33323.61117,33327.81097,33329.94586,33331.47852,33335.2608,NaN,NaN,0,-1,0.637142273,0.8,NaN,0,1,1,0.2,0.8,0.2,1,4
13,1,50,2,1,4,2,2,0,2,0,33337.27704,33339.5773,33341.79415,33343.32855,33346.62727,NaN,NaN,0,-1,0.359418921,0.8,NaN,0,0,0,0.2,0.8,0.2,-1,4
13,1,51,2,1,4,2,2,0,2,0,33348.64455,33351.87695,33354.86155,33356.39368,33362.04503,NaN,NaN,0,-1,0.369989032,0.8,NaN,0,0,0,0.2,0.8,0.2,-1,4
13,1,52,2,1,4,2,1,1,1,1,33364.06114,33368.82687,33372.24457,33373.7782,33377.16082,NaN,NaN,0,1,0.496506537,0.8,NaN,0,1,1,0.2,0.8,0.2,1,4
13,1,53,2,1,3,1,2,0,1,-1,33379.17738,33381.84329,33384.59425,33386.1111,33391.19423,NaN,NaN,0,-1,0.584351725,0.2,NaN,0,0,0,0.2,0.8,0.2,-1,2
13,1,54,2,1,4,2,2,0,1,1,33393.21077,33395.51055,33397.4936,33399.00956,33402.99392,NaN,NaN,0,1,0.944168542,0.8,NaN,0,1,1,0.2,0.8,0.2,1,4
13,1,55,2,1,3,1,2,0,1,1,33405.01047,33409.72621,33412.04398,33413.56002,33417.94272,NaN,NaN,0,1,0.594585648,0.8,NaN,1,1,1,0.8,0.8,0.2,1,2
13,1,56,2,1,4,2,1,1,1,-1,33419.95934,33422.32614,33425.04279,33426.55937,33429.56029,NaN,NaN,0,-1,0.619875887,0.8,NaN,0,1,1,0.8,0.8,0.2,1,4
13,1,57,2,0,4,2,1,1,2,0,33431.57643,33433.65995,33435.67635,33437.20996,33442.24271,NaN,NaN,0,1,1.075662878,0.8,1,0,1,NaN,0.8,0.8,0.2,1,4
13,1,58,2,1,4,2,1,1,2,0,33444.26169,33448.50946,33451.54297,33453.07677,33455.27582,NaN,NaN,0,1,0.654800851,0.8,NaN,0,0,0,0.8,0.8,0.2,-1,4
13,1,59,2,1,3,1,1,1,2,0,33457.29246,33462.59244,33465.89231,33467.4095,33471.05899,NaN,NaN,0,1,0.426303059,0.8,NaN,0,0,0,0.8,0.8,0.2,-1,2
13,1,60,2,1,4,2,1,1,2,0,33473.07611,33475.24259,33477.15967,33478.69298,33482.60878,NaN,NaN,0,1,0.968449703,0.8,NaN,0,0,0,0.8,0.8,0.2,-1,4
13,1,61,2,1,3,1,2,0,2,0,33484.62626,33488.14274,33490.67532,33492.21045,33496.10859,NaN,NaN,0,-1,0.463547274,0.8,NaN,0,0,0,0.8,0.8,0.2,-1,2
13,1,62,2,1,3,1,1,1,2,0,33498.12503,33504.10846,33505.72492,33507.25938,33509.7763,NaN,NaN,0,1,0.588489607,0.8,NaN,0,0,0,0.8,0.8,0.2,-1,2
13,1,63,2,1,4,2,1,1,2,0,33511.79183,33514.64152,33516.20923,33517.74214,33519.87572,NaN,NaN,0,1,0.40649318,0.8,NaN,0,0,0,0.8,0.8,0.2,-1,4
13,1,64,2,1,3,1,1,1,2,0,33521.89128,33525.95893,33528.54169,33530.07633,33532.19222,NaN,NaN,0,-1,0.618713905,0.8,NaN,0,0,0,0.8,0.8,0.2,-1,2
13,2,1,2,0,3,1,1,0,2,0,41414.63869,41418.64146,41420.34264,41421.94376,41424.14528,41411.61992,41401.55965,0,-1,0.73272699,0.8,1,0,0,NaN,0.8,0.2,0.8,1,2
13,2,2,2,1,4,2,2,0,2,0,41426.16334,41430.79989,41432.93471,41434.45243,41437.0042,NaN,NaN,0,-1,0.669896563,0.2,NaN,0,1,1,0.8,0.2,0.8,1,4
13,2,3,2,1,3,1,1,1,1,1,41439.0223,41444.74291,41447.56153,41449.07925,41452.78182,NaN,NaN,0,1,0.742066898,0.8,NaN,0,1,1,0.8,0.2,0.8,1,2
13,2,4,2,1,3,1,1,1,1,-1,41454.79989,41460.18696,41463.58933,41465.10705,41467.62546,NaN,NaN,0,-1,0.523919978,0.8,NaN,0,1,1,0.8,0.2,0.8,1,2
13,2,5,2,0,4,2,1,0,2,0,41469.64353,41474.66368,41476.26479,41477.78251,41482.71927,NaN,NaN,0,1,0.584932059,0.8,0,1,0,NaN,0.8,0.8,0.8,1,4
13,2,6,2,1,3,1,2,0,1,1,41484.73734,41489.90759,41492.62615,41494.14387,41497.57963,NaN,NaN,0,1,0.655495225,0.8,NaN,0,1,1,0.8,0.8,0.8,1,2
13,2,7,2,1,3,1,2,0,2,0,41499.59769,41501.66576,41503.41697,41504.93469,41508.80406,NaN,NaN,0,-1,0.776146449,0.2,NaN,1,0,0,0.2,0.8,0.8,-1,2
13,2,8,2,1,3,1,2,0,2,0,41510.82212,41516.75958,41518.6776,41520.19529,41523.59766,NaN,NaN,0,-1,0.650219488,0.2,NaN,0,1,1,0.2,0.8,0.8,1,2
13,2,9,2,0,4,2,2,1,2,0,41525.61576,41530.95276,41533.93816,41535.45588,41538.79154,NaN,NaN,0,-1,0.990324257,0.8,0,0,1,NaN,0.2,0.8,0.8,-1,4
13,2,10,2,1,3,1,1,1,1,1,41540.80962,41544.94583,41546.81377,41548.33149,41552.5344,NaN,NaN,0,1,0.888319266,0.2,NaN,0,0,0,0.2,0.8,0.8,-1,2
13,2,11,2,1,4,2,2,0,2,0,41554.55247,41556.63725,41558.70535,41560.22307,41563.44198,NaN,NaN,0,-1,0.675260813,0.8,NaN,0,0,0,0.2,0.8,0.8,-1,4
13,2,12,2,0,4,2,2,0,2,0,41565.46004,41571.43086,41573.36553,41574.88325,41580.87074,NaN,NaN,0,1,0.906732122,0.2,0,1,1,NaN,0.2,0.2,0.8,1,4
13,2,13,2,0,3,1,2,1,1,1,41582.88881,41586.44128,41589.59346,41591.11118,41595.6977,NaN,NaN,0,1,0.56352515,0.2,1,0,0,NaN,0.2,0.2,0.8,1,2
13,2,14,2,1,3,1,1,1,2,0,41597.71577,41600.26754,41603.3864,41604.90409,41609.57401,NaN,NaN,0,-1,0.490207853,0.2,NaN,0,1,1,0.2,0.2,0.8,1,2
13,2,15,2,1,4,2,1,1,2,0,41611.59208,41616.59554,41619.19735,41620.71507,41623.16677,NaN,NaN,0,-1,0.753968543,0.2,NaN,0,1,1,0.2,0.2,0.8,1,4
13,2,16,2,1,3,1,2,0,2,0,41625.18484,41627.92007,41630.72202,41632.23978,41637.76024,NaN,NaN,0,-1,0.000421786,0.8,NaN,1,1,1,0.8,0.2,0.8,1,2
13,2,17,2,1,3,1,2,0,2,0,41639.7783,41643.78109,41645.53232,41647.05003,41652.47045,NaN,NaN,0,-1,0.699156315,0.8,NaN,0,0,0,0.8,0.2,0.8,-1,2
13,2,18,2,1,4,2,1,1,1,1,41654.48856,41659.47531,41662.21054,41663.72826,41669.04862,NaN,NaN,0,1,0.594767466,0.2,NaN,0,0,0,0.8,0.2,0.8,-1,4
13,2,19,2,0,3,1,1,1,2,0,41671.06669,41676.38705,41678.52187,41680.03958,41682.44126,NaN,NaN,0,1,0.60511374,0.8,0,0,0,NaN,0.8,0.2,0.8,-1,2
13,2,20,2,1,4,2,1,1,2,0,41684.45932,41687.22791,41688.76231,41690.28003,41692.41484,NaN,NaN,0,-1,1.056834922,0.2,NaN,0,1,1,0.8,0.2,0.8,1,4
13,2,21,2,1,4,2,2,0,1,-1,41694.43291,41697.40164,41700.77064,41702.28837,41707.12506,NaN,NaN,0,-1,0.000416378,0.2,NaN,0,1,1,0.8,0.2,0.8,1,4
13,2,22,2,1,4,2,2,0,1,1,41709.14315,41711.94507,41715.34745,41716.86515,41722.71922,NaN,NaN,0,1,0.528205287,0.2,NaN,0,0,0,0.8,0.2,0.8,-1,4
13,2,23,2,1,4,2,1,1,1,-1,41724.73728,41727.1723,41728.7901,41730.30781,41733.9937,NaN,NaN,0,-1,0.185167656,0.2,NaN,0,0,0,0.8,0.2,0.8,-1,4
13,2,24,2,0,4,2,1,1,2,0,41736.01177,41739.78107,41742.89989,41744.41761,41748.57049,NaN,NaN,0,1,0.529983789,0.2,1,0,0,NaN,0.8,0.2,0.8,-1,4
13,2,25,2,1,4,2,2,0,2,0,41750.58856,41753.04026,41754.85821,41756.37591,41760.59551,NaN,NaN,0,1,0.580268224,0.2,NaN,0,1,1,0.8,0.2,0.8,1,4
13,2,26,2,1,3,1,1,1,1,1,41762.6136,41766.11601,41768.90127,41770.41899,41775.53921,NaN,NaN,0,1,0.389774171,0.8,NaN,0,0,0,0.8,0.2,0.8,-1,2
13,2,27,2,0,3,1,2,0,2,0,41777.55729,41783.17785,41786.64693,41788.16465,41791.55033,NaN,NaN,0,1,0.534857378,0.2,1,1,0,NaN,0.2,0.2,0.8,-1,2
13,2,28,2,1,3,1,2,0,1,1,41793.56838,41799.13893,41800.94018,41802.4579,41807.31127,NaN,NaN,0,1,0.550354163,0.2,NaN,0,0,0,0.2,0.2,0.8,-1,2
13,2,29,2,1,4,2,1,1,1,-1,41809.32934,41812.69834,41814.33281,41815.85053,41820.97075,NaN,NaN,0,-1,0.680337042,0.2,NaN,0,0,0,0.2,0.2,0.8,-1,4
13,2,30,2,1,4,2,1,1,2,0,41822.98882,41826.7581,41829.12642,41830.64413,41832.76227,NaN,NaN,0,1,0.558342194,0.2,NaN,0,1,1,0.2,0.2,0.8,1,4
13,2,31,2,1,4,2,2,0,1,1,41834.78034,41840.03399,41841.70181,41843.21953,41846.07151,NaN,NaN,0,1,0.749578214,0.2,NaN,0,0,0,0.2,0.2,0.8,-1,4
13,2,32,2,1,3,1,1,1,2,0,41848.08958,41850.84151,41852.99298,41854.5107,41857.31266,NaN,NaN,0,-1,0.592505419,0.8,NaN,1,0,0,0.8,0.2,0.8,-1,2
13,2,33,1,1,2,3,1,1,2,0,41862.34948,41866.13544,41869.55448,41871.0722,41876.25913,41859.33072,NaN,0,1,0.479098266,0.8,NaN,0,0,0,0.8,0.2,0.8,-1,1
13,2,34,1,0,1,3,2,1,1,-1,41878.2772,41881.96307,41883.73098,41885.24871,41890.96937,NaN,NaN,0,-1,1.345217712,0.8,1,0,0,NaN,0.8,0.2,0.8,1,3
13,2,35,1,1,1,3,2,0,2,0,41892.98743,41896.53988,41898.90819,41900.42591,41904.36198,NaN,NaN,0,1,0.549748238,0.8,NaN,0,0,0,0.8,0.2,0.8,-1,3
13,2,36,1,1,1,3,2,0,1,-1,41906.38004,41911.51694,41914.63578,41916.15351,41918.73862,NaN,NaN,0,-1,0.559873089,0.8,NaN,0,1,1,0.8,0.2,0.8,1,3
13,2,37,1,1,2,3,1,1,1,-1,41920.75669,41924.14238,41926.41062,41927.92833,41930.11319,NaN,NaN,0,-1,0.520540853,0.8,NaN,0,1,1,0.8,0.2,0.8,1,1
13,2,38,1,1,2,3,1,1,2,0,41932.13125,41936.13403,41938.9193,41940.43702,41943.15557,NaN,NaN,0,-1,0.713430718,0.8,NaN,0,0,0,0.8,0.2,0.8,-1,1
