participantID,block_n,trials,blockType,forcedTrial,gem_presented,market_presented,door_side,chooseLeft,outcomeState,outcome,ons_fixation,ons_door_display,ons_responsecue,ons_gem_fixation,ons_outcome_display,ons_condition_text,ons_trigger,missed_trial,rew_loss,rt,prob_market_presented,correct_choice,market_reversal,pick_black,black_presented_force,prob_independent_1,prob_independent_2,prob_dependent,blackFirst
15,3,23,1,1,1,3,1,1,2,0,11317.1558693231,11320.4915164949,11322.0092246165,11323.5269372918,11326.9292901781,NaN,NaN,0,1,0.924943690904911,0.2,NaN,1,1,1,0.2,0.8,0.2,1
15,3,24,1,1,1,3,2,0,2,0,11328.9473503561,11334.0342001263,11337.4365632583,11338.9542782105,11344.6582124758,NaN,NaN,0,-1,0.447212322713312,0.2,NaN,0,1,1,0.2,0.8,0.2,1
15,3,25,1,1,2,3,2,0,2,0,11346.6762857457,11352.5803539461,11354.2982082409,11355.8159277468,11361.7867193072,NaN,NaN,0,1,0.385318993794499,0.2,NaN,0,1,1,0.2,0.8,0.2,1
15,3,26,1,1,1,3,1,1,1,1,11363.8047794852,11369.4086540405,11372.5775098886,11374.0952274022,11376.3634707235,NaN,NaN,0,1,0.329734503400687,0.2,NaN,0,0,0,0.2,0.8,0.2,-1
15,3,27,1,1,2,3,2,0,2,0,11378.38153204,11384.1688538559,11386.3703763787,11387.8881212144,11391.373859659,NaN,NaN,0,-1,0.730487055880076,0.2,NaN,0,0,0,0.2,0.8,0.2,-1
15,3,28,1,0,2,3,1,1,2,0,11393.3919053222,11396.2605467489,11399.062483315,11400.5802110744,11404.8498170844,NaN,NaN,0,-1,1.12487299502936,0.2,1,0,1,NaN,0.2,0.8,0.2,1
15,3,29,1,1,2,3,1,1,1,-1,11406.86787897,11408.9026409065,11411.7712683876,11413.2889861858,11418.3424779758,NaN,NaN,0,-1,0.544628621810261,0.2,NaN,0,1,1,0.2,0.8,0.2,1
15,3,30,1,1,2,3,1,1,1,1,11420.3605375846,11422.7455483513,11425.9477331498,11427.4654609092,11431.0012309165,NaN,NaN,0,1,0.429772583547674,0.2,NaN,0,0,0,0.2,0.8,0.2,-1
15,3,31,1,1,1,3,2,0,1,1,11433.0192893869,11436.4550119221,11438.022747622,11439.5404642818,11442.3257244193,NaN,NaN,0,1,0.565301473512591,0.2,NaN,0,0,0,0.2,0.8,0.2,-1
15,3,32,1,1,2,3,1,1,2,0,11444.3437826051,11447.5793524212,11449.230492748,11450.7482096924,11454.7509774758,NaN,NaN,0,-1,0.465990274478827,0.2,NaN,0,1,1,0.2,0.8,0.2,1
15,3,33,2,1,3,1,2,0,2,0,11459.787816744,11462.3061999487,11465.3916833303,11466.9093823446,11472.863499184,11456.7690419229,NaN,0,-1,0.299461072016129,0.2,NaN,0,1,1,0.2,0.8,0.2,1
15,3,34,2,1,3,1,2,0,1,-1,11474.8815582236,11480.8023182214,11484.271383368,11485.789100597,11491.1261300952,NaN,NaN,0,-1,0.304603314736596,0.2,NaN,0,0,0,0.2,0.8,0.2,-1
15,3,35,2,1,4,2,1,1,1,-1,11493.1441914116,11498.3811370083,11501.4832919802,11503.0010052248,11508.6382258067,NaN,NaN,0,-1,0.847409610882096,0.8,NaN,0,1,1,0.2,0.8,0.2,1
15,3,36,2,0,4,2,2,0,1,1,11510.6562965151,11515.5596899172,11518.9953950915,11520.5131103283,11523.581890813,NaN,NaN,0,1,0.149930186400525,0.8,1,0,1,NaN,0.2,0.8,0.2,1
15,3,37,2,1,4,2,2,0,2,0,11525.5999498526,11531.2038255463,11533.3386321088,11534.8563464918,11538.5589075381,NaN,NaN,0,1,0.391400148335379,0.8,NaN,0,0,0,0.2,0.8,0.2,-1
15,3,38,2,1,4,2,2,0,1,1,11540.5769688545,11545.4636915201,11548.6158606938,11550.1335890224,11554.4865834368,NaN,NaN,0,1,0.334765180972681,0.8,NaN,0,1,1,0.2,0.8,0.2,1
15,3,39,2,1,4,2,2,0,2,0,11556.5046458916,11559.9570428632,11562.2586256653,11563.7763386253,11566.1779999214,NaN,NaN,0,1,0.494612996999422,0.8,NaN,0,0,0,0.2,0.8,0.2,-1
15,3,40,2,1,4,2,1,1,2,0,11568.1960603841,11570.6811231765,11573.9333594601,11575.4510764045,11577.4858150034,NaN,NaN,0,1,0.650361647545651,0.8,NaN,0,0,0,0.2,0.8,0.2,-1
15,3,41,2,1,3,1,1,1,1,-1,11579.5038788812,11584.3405554692,11586.8756501089,11588.3933986445,11592.1793250422,NaN,NaN,0,-1,0.698612721500467,0.2,NaN,0,0,0,0.2,0.8,0.2,-1
15,3,42,2,1,3,1,1,1,2,0,11594.1973914815,11598.3502371613,11600.5851207949,11602.102842293,11606.5392330807,NaN,NaN,0,1,0.389720125158419,0.2,NaN,0,1,1,0.2,0.8,0.2,1
15,3,43,2,1,4,2,2,0,1,-1,11608.5573020814,11611.3425539654,11613.5440733575,11615.0617883097,11620.9992264437,NaN,NaN,0,-1,0.565347864125215,0.8,NaN,0,1,1,0.2,0.8,0.2,1
15,3,44,2,0,4,2,1,1,2,0,11623.0172871909,11625.3689149321,11627.2702287256,11628.7879539236,11632.2903659508,NaN,NaN,0,-1,1.19378012899506,0.8,1,0,0,NaN,0.2,0.8,0.2,-1
15,3,45,2,1,4,2,1,1,2,0,11634.3084352361,11638.7281399186,11640.7628873403,11642.2806042847,11645.3994373929,NaN,NaN,0,-1,0.654676258993277,0.8,NaN,0,0,0,0.2,0.8,0.2,-1
15,3,46,2,0,4,2,2,NaN,9,NaN,11647.4174893174,11651.9206000497,11653.5217059678,11655.039422343,11658.2249568966,NaN,NaN,1,1,NaN,0.8,0,0,NaN,NaN,0.2,0.8,0.2,-1
15,3,47,2,0,3,1,1,1,2,0,11660.2430176438,11663.6286926784,11665.429936516,11666.9476528912,11669.6495932141,NaN,NaN,0,-1,0.838673376512816,0.2,1,0,1,NaN,0.2,0.8,0.2,1
15,3,48,2,1,3,1,2,0,2,0,11671.6675825255,11674.7196936967,11677.254776383,11678.772470559,11683.7926314064,NaN,NaN,0,-1,0.338257568640984,0.2,NaN,0,1,1,0.2,0.8,0.2,1
15,3,49,2,1,3,1,1,1,2,0,11685.8106915844,11688.3457779705,11690.1303425335,11691.6480591933,11695.0837674982,NaN,NaN,0,-1,0.830310828479924,0.8,NaN,1,0,0,0.8,0.8,0.2,-1
15,3,50,2,1,4,2,1,1,1,-1,11697.1018296685,11701.9551855311,11703.6396826996,11705.1574070437,11709.3936579196,NaN,NaN,0,-1,0.565505250677234,0.8,NaN,0,1,1,0.8,0.8,0.2,1
15,3,51,2,0,3,1,2,0,2,0,11711.4117212283,11715.0308873243,11717.2657675426,11718.783493879,11723.9870806417,NaN,NaN,0,-1,0.706032373247581,0.8,1,0,0,NaN,0.8,0.8,0.2,-1
15,3,52,2,0,3,1,1,1,2,0,11726.0051405351,11730.0412662986,11732.4095693301,11733.927306766,11736.9293673061,NaN,NaN,0,1,1.0448329681858,0.8,0,0,0,NaN,0.8,0.8,0.2,-1
15,3,53,2,0,4,2,1,1,1,-1,11738.9474192305,11741.3157501533,11743.7173932347,11745.2350987949,11749.9049971511,NaN,NaN,0,-1,1.29551246256779,0.8,0,0,1,NaN,0.8,0.8,0.2,1
15,3,54,2,1,3,1,1,1,2,0,11751.9230729824,11757.3101115595,11760.1954567369,11761.7131557512,11766.2996847715,NaN,NaN,0,-1,0.665136914916729,0.8,NaN,0,0,0,0.8,0.8,0.2,-1
15,3,55,2,1,3,1,2,0,2,0,11768.3177216119,11774.2051341599,11776.0397245935,11777.557458045,11782.6776495727,NaN,NaN,0,1,0.000431176538768341,0.8,NaN,0,0,0,0.8,0.8,0.2,-1
15,3,56,2,1,3,1,2,0,2,0,11784.6957086123,11787.5143227455,11791.0000759895,11792.5177895187,11794.602556265,NaN,NaN,0,-1,0.000432314958743518,0.8,NaN,0,0,0,0.8,0.8,0.2,-1
15,3,57,2,1,4,2,1,1,1,-1,11796.6206167276,11799.8728643954,11803.1584689049,11804.6761861339,11810.0465687739,NaN,NaN,0,-1,0.309890990600252,0.8,NaN,0,1,1,0.8,0.8,0.2,1
15,3,58,2,0,3,1,2,0,1,-1,11812.0646574125,11817.3516118034,11820.1702273595,11821.6879508499,11825.240399278,NaN,NaN,0,-1,0.000431461145126377,0.8,0,0,1,NaN,0.8,0.8,0.2,1
15,3,59,2,1,3,1,1,1,1,1,11827.2584600252,11832.6121878666,11835.3307061448,11836.8484196739,11842.3522285423,NaN,NaN,0,1,0.354987502996664,0.8,NaN,0,1,1,0.8,0.8,0.2,1
15,3,60,2,1,4,2,2,0,1,-1,11844.3702981123,11847.1221908777,11850.6246120123,11852.1423329411,11854.1937442688,NaN,NaN,0,-1,0.284766632456012,0.8,NaN,0,0,0,0.8,0.8,0.2,-1
15,3,61,2,1,3,1,2,0,1,1,11856.2118055852,11861.9324276634,11863.7336732086,11865.2513969835,11868.4369540209,NaN,NaN,0,1,0.00045565256732516,0.8,NaN,0,1,1,0.8,0.8,0.2,1
15,3,62,2,1,3,1,1,1,1,1,11870.4549917151,11874.2909781361,11876.3090289221,11877.8267552585,11880.8288209214,NaN,NaN,0,1,0.415449838088534,0.8,NaN,0,1,1,0.8,0.8,0.2,1
15,3,63,2,1,4,2,1,1,1,1,11882.8468822379,11887.5501345897,11890.5355326468,11892.0532458913,11897.0233475693,NaN,NaN,0,1,0.435510504485137,0.2,NaN,1,0,0,0.8,0.2,0.2,-1
15,3,64,2,1,4,2,2,0,1,1,11899.0414086011,11903.1275710502,11904.8954569077,11906.4131718599,11912.1838309082,NaN,NaN,0,1,0.525237630925403,0.2,NaN,0,1,1,0.8,0.2,0.2,1
15,4,1,2,1,3,1,2,0,2,0,12002.8798631164,12006.4823408304,12008.8673219981,12010.4684381619,12012.9534890009,11999.8611016717,11989.8009173957,0,1,0.298051138959636,0.8,NaN,0,0,0,0.8,0.2,0.8,-1
15,4,2,2,1,4,2,2,0,2,0,12014.9715400715,12017.3898780809,12019.4913588237,12021.0090763373,12024.444756751,NaN,NaN,0,-1,0.330770465516252,0.8,NaN,1,0,0,0.8,0.8,0.8,-1
15,4,3,2,1,4,2,2,0,2,0,12026.4628283132,12030.4155483114,12032.8005405787,12034.3182743148,12039.8387285899,NaN,NaN,0,-1,0.36044394961209,0.8,NaN,0,1,1,0.8,0.8,0.8,1
15,4,4,2,1,4,2,1,1,2,0,12041.8568109671,12045.4426037143,12048.3779630936,12049.8956797534,12054.5488974119,NaN,NaN,0,-1,0.449677286416772,0.8,NaN,0,0,0,0.8,0.8,0.8,-1
15,4,5,2,1,3,1,2,0,2,0,12056.5669536054,12060.9700128812,12063.8386514619,12065.3563669833,12069.9428720968,NaN,NaN,0,-1,0.000452237309218617,0.8,NaN,0,0,0,0.8,0.8,0.8,-1
15,4,6,2,1,3,1,2,0,1,-1,12071.9609317056,12077.8816897111,12081.217328914,12082.7350450046,12087.5884005826,NaN,NaN,0,-1,0.359744390578271,0.8,NaN,0,1,1,0.8,0.8,0.8,1
15,4,7,2,0,4,2,2,1,1,1,12089.6064593376,12094.1262510523,12096.5445990229,12098.0623045831,12101.5980819901,NaN,NaN,0,1,0.510698016474635,0.8,1,0,1,NaN,0.8,0.8,0.8,-1
15,4,8,2,0,4,2,1,1,2,0,12103.616144445,12106.9351072192,12108.7030050301,12110.2207097365,12113.4062744582,NaN,NaN,0,1,0.530223910120185,0.8,1,0,1,NaN,0.8,0.8,0.8,1
15,4,9,2,1,4,2,1,1,1,1,12115.4243249597,12117.4757226263,12120.227625922,12121.7453391666,12126.7821568048,NaN,NaN,0,1,0.630028044975916,0.8,NaN,0,1,1,0.8,0.8,0.8,1
15,4,10,2,1,4,2,1,1,2,0,12128.8002178366,12132.2359250032,12133.7869956586,12135.3047120338,12139.4909376083,NaN,NaN,0,1,0.606315896724482,0.8,NaN,0,0,0,0.8,0.8,0.8,-1
15,4,11,2,1,3,1,1,1,1,-1,12141.5090003478,12147.313023353,12150.3818291676,12151.8995153746,12155.9690062334,NaN,NaN,0,-1,0.610142410638218,0.8,NaN,0,0,0,0.8,0.8,0.8,-1
15,4,12,2,0,3,1,2,0,2,0,12157.9871011332,12160.5388201188,12163.9578494337,12165.4755655243,12168.5943881021,NaN,NaN,0,-1,0.409643896560738,0.2,0,1,0,NaN,0.2,0.8,0.8,-1
15,4,13,2,1,4,2,1,1,1,-1,12170.6124494186,12175.5491945395,12177.5172510461,12179.0349773824,12183.5046942745,NaN,NaN,0,-1,0.665817974624588,0.8,NaN,0,1,1,0.2,0.8,0.8,1
15,4,14,2,0,3,1,2,0,2,0,12185.5227555909,12188.9417857596,12191.9772173716,12193.4949300469,12196.213477924,NaN,NaN,0,-1,0.275510994006254,0.2,1,0,1,NaN,0.2,0.8,0.8,1
15,4,15,2,1,4,2,1,1,1,1,12198.2315400943,12201.6005774066,12204.1689765207,12205.6867205025,12210.5900825981,NaN,NaN,0,1,0.390226437411911,0.2,NaN,1,0,0,0.2,0.2,0.8,-1
15,4,16,2,1,3,1,1,1,2,0,12212.6081439145,12217.8784554602,12219.6797212123,12221.1974139653,12225.9507007259,NaN,NaN,0,-1,0.697174897157311,0.2,NaN,0,1,1,0.2,0.2,0.8,1
15,4,17,2,0,4,2,2,0,2,0,12227.9687617577,12233.6393491426,12236.5246772437,12238.0424015879,12241.044466397,NaN,NaN,0,-1,0.279875695930969,0.2,1,0,1,NaN,0.2,0.2,0.8,1
15,4,18,2,1,3,1,2,0,1,-1,12243.0625285672,12247.198721156,12249.0333235429,12250.5510985467,12253.3362943635,NaN,NaN,0,-1,0.80277728920737,0.2,NaN,0,0,0,0.2,0.2,0.8,-1
15,4,19,2,1,3,1,2,0,2,0,12255.3543576722,12258.356431304,12261.2751179545,12262.7928411603,12266.6621716157,NaN,NaN,0,1,0.445550798858676,0.2,NaN,0,1,1,0.2,0.2,0.8,1
15,4,20,2,1,4,2,2,0,2,0,12268.6802320783,12273.3000937489,12275.8518574175,12277.3695735081,12279.5210601991,NaN,NaN,0,-1,0.440410548371801,0.8,NaN,1,0,0,0.2,0.8,0.8,-1
15,4,21,2,1,3,1,1,1,1,1,12281.539124077,12286.259050296,12288.7774585459,12290.2951740673,12294.6815395535,NaN,NaN,0,1,0.67529105128051,0.2,NaN,0,0,0,0.2,0.8,0.8,-1
15,4,22,2,1,3,1,1,1,1,-1,12296.6996011546,12300.8524727334,12303.5710282949,12305.088731009,12309.3249932691,NaN,NaN,0,-1,0.459380323893129,0.2,NaN,0,1,1,0.2,0.8,0.8,1
15,4,23,2,1,3,1,1,1,2,0,12311.3430540163,12316.7301125157,12318.5813916159,12320.0991068527,12322.8176533067,NaN,NaN,0,1,0.719713619087997,0.2,NaN,0,0,0,0.2,0.8,0.8,-1
15,4,24,2,0,4,2,1,1,1,1,12324.8357137694,12328.6883834494,12330.7397944924,12332.2575111522,12334.4089975587,NaN,NaN,0,1,0.874782348344525,0.2,1,1,0,NaN,0.2,0.2,0.8,-1
15,4,25,2,1,3,1,1,1,2,0,12336.4270594443,12340.8801377602,12343.1316941225,12344.6494085055,12350.1532375808,NaN,NaN,0,-1,0.535397743993599,0.2,NaN,0,1,1,0.2,0.2,0.8,1
15,4,26,2,1,4,2,2,0,2,0,12352.1713023125,12357.9419403001,12360.8606235354,12362.3783293802,12367.915491675,NaN,NaN,0,-1,0.535240072837041,0.8,NaN,1,0,0,0.2,0.8,0.8,-1
15,4,27,2,0,3,1,1,1,1,-1,12369.9335532761,12373.7862702005,12376.6882212246,12378.205936746,12380.5075386166,NaN,NaN,0,-1,1.11526302338098,0.2,0,0,0,NaN,0.2,0.8,0.8,-1
15,4,28,2,1,4,2,1,1,2,0,12382.5256127403,12387.1621391707,12388.9466860881,12390.4644090092,12395.5012235168,NaN,NaN,0,-1,0.795409435564579,0.2,NaN,1,1,1,0.2,0.2,0.8,1
15,4,29,2,1,3,1,2,NaN,9,NaN,12397.519285687,12401.1884887533,12403.740262383,12405.2580100648,12409.8945060424,NaN,NaN,1,-1,NaN,0.2,NaN,0,NaN,1,0.2,0.2,0.8,-1
15,4,30,2,1,4,2,2,0,1,1,12411.9125682127,12415.381635067,12418.4170863167,12419.9347910231,12425.0549851123,NaN,NaN,0,1,0.585199061259118,0.8,NaN,1,1,1,0.2,0.8,0.8,1
15,4,31,2,1,4,2,2,0,1,-1,12427.0730561053,12429.6248100973,12431.175881322,12432.6935976972,12436.0292383231,NaN,NaN,0,-1,0.6928995611961,0.8,NaN,0,1,1,0.2,0.8,0.8,1
15,4,32,2,0,3,1,1,1,2,0,12438.0473084623,12441.4663303774,12443.0674343032,12444.5851597858,12447.3036979863,NaN,NaN,0,1,1.16689634288377,0.2,0,0,1,NaN,0.2,0.8,0.8,1
15,4,33,1,1,1,3,1,1,1,1,12452.3405344085,12454.9589867152,12458.2612972523,12459.7789854516,12463.1146252236,12449.3217615796,NaN,0,1,0.364635042498776,0.8,NaN,0,1,1,0.2,0.8,0.8,1
15,4,34,1,1,2,3,2,0,2,0,12465.1326854016,12467.8178744448,12471.1368346576,12472.6546802435,12475.4731668736,NaN,NaN,0,-1,0.264616030886828,0.8,NaN,0,0,0,0.2,0.8,0.8,-1
15,4,35,1,1,2,3,1,1,1,1,12477.4912276208,12482.7615383127,12486.0971752387,12487.6149015751,12493.4189029503,NaN,NaN,0,1,0.619944490645139,0.8,NaN,0,1,1,0.2,0.8,0.8,1
15,4,36,1,1,1,3,2,0,2,0,12495.4369622745,12501.2076184768,12503.5592467872,12505.0769614548,12510.2805567556,NaN,NaN,0,-1,0.483625537262924,0.8,NaN,0,0,0,0.2,0.8,0.8,-1
15,4,37,1,1,2,3,1,1,1,-1,12512.2986175029,12514.650240975,12518.0859526952,12519.6036659398,12523.9233194503,NaN,NaN,0,-1,0.550498884063927,0.8,NaN,0,1,1,0.2,0.8,0.8,1
15,4,38,1,1,1,3,1,1,1,1,12525.9413813359,12530.9448834002,12534.0803394313,12535.5980671907,12540.1178566285,NaN,NaN,0,1,0.634795462941838,0.2,NaN,1,0,0,0.2,0.8,0.2,-1
15,4,39,1,1,1,3,1,1,1,1,12542.1359068454,12547.18939892,12549.5910710311,12551.1087745991,12554.2943080143,NaN,NaN,0,1,0.616686617475352,0.2,NaN,0,0,0,0.2,0.8,0.2,-1
15,4,40,1,0,1,3,1,0,1,-1,12556.3123701846,12560.7321389032,12562.6834404302,12564.2011661974,12568.9711208484,NaN,NaN,0,-1,0.639844639836156,0.2,0,0,0,NaN,0.2,0.8,0.2,1
15,4,41,1,1,2,3,2,0,2,0,12570.9892089177,12573.3074490799,12575.7091072454,12577.2268347202,12580.21221997,NaN,NaN,0,1,0.502774329313979,0.2,NaN,0,1,1,0.2,0.8,0.2,1
15,4,42,1,1,2,3,1,1,1,-1,12582.2302835633,12585.7160245694,12588.7848150153,12590.3025390748,12595.2559626166,NaN,NaN,0,-1,0.434632782737026,0.2,NaN,0,0,0,0.2,0.8,0.2,-1
15,4,43,1,0,2,3,1,NaN,9,NaN,12597.274014541,12601.4268846968,12602.9446192868,12604.4623137474,12606.7805820855,NaN,NaN,1,-1,NaN,0.8,0,1,NaN,NaN,0.2,0.8,0.8,1
15,4,44,1,0,2,3,1,1,2,0,12608.7986564937,12614.5693138345,12617.1044170123,12618.6221026502,12624.4594711129,NaN,NaN,0,1,0.777136088421685,0.2,0,1,1,NaN,0.2,0.8,0.2,1
15,4,45,1,1,2,3,1,1,1,1,12626.4775318601,12628.7957908062,12630.4802993589,12631.9980219954,12636.2843286254,NaN,NaN,0,1,0.729874301365271,0.2,NaN,0,0,0,0.2,0.8,0.2,-1
15,4,46,1,1,2,3,1,1,2,0,12638.3023799807,12643.1223684712,12645.8242345122,12647.3419514566,12652.94583455,NaN,NaN,0,1,0.6966253249484,0.2,NaN,0,1,1,0.2,0.8,0.2,1
15,4,47,1,1,1,3,2,0,2,0,12654.9639291652,12660.3009097113,12662.5524635122,12664.0701818797,12667.5559248779,NaN,NaN,0,-1,0.370106573180237,0.2,NaN,0,1,1,0.2,0.8,0.2,1
15,4,48,1,1,2,3,1,1,2,0,12669.5739842021,12675.0277546773,12678.4134277197,12679.9311560483,12684.5009665185,NaN,NaN,0,1,0.444771265825693,0.2,NaN,0,0,0,0.2,0.8,0.2,-1
15,4,49,1,1,2,3,2,0,2,0,12686.5190258427,12689.3709982406,12691.6225742406,12693.1402709781,12698.6607551367,NaN,NaN,0,-1,0.633247781077444,0.2,NaN,0,1,1,0.2,0.8,0.2,1
15,4,50,1,1,2,3,2,0,1,-1,12700.6788144609,12706.4995036489,12709.8684991243,12711.3862146457,12714.13811538,NaN,NaN,0,-1,0.40503471896227,0.2,NaN,0,0,0,0.2,0.8,0.2,-1
15,4,51,1,1,1,3,2,0,1,1,12716.1561590509,12719.7586703483,12722.4271906472,12723.9449258063,12729.3819868387,NaN,NaN,0,1,0.934896042341279,0.8,NaN,1,1,1,0.2,0.8,0.8,1
15,4,52,1,0,1,3,1,0,1,-1,12731.4000279482,12736.6203241537,12739.7057992818,12741.2235037036,12747.1442639859,NaN,NaN,0,-1,1.15594474337377,0.8,0,0,1,NaN,0.2,0.8,0.8,-1
15,4,53,1,1,1,3,1,1,2,0,12749.1623241639,12751.9142263213,12754.8996215323,12756.417356976,12762.0212127473,NaN,NaN,0,1,0.509791549622605,0.8,NaN,0,0,0,0.2,0.8,0.8,-1
15,4,54,1,1,2,3,2,0,1,1,12764.0392737792,12766.3742202535,12768.2922141755,12769.8099285585,12774.1629460258,NaN,NaN,0,1,0.289779664519301,0.8,NaN,0,1,1,0.2,0.8,0.8,1
15,4,55,1,1,1,3,2,0,2,0,12776.1809990887,12779.583367059,12781.3512389708,12782.8689530692,12785.0704858378,NaN,NaN,0,1,0.513308128716744,0.8,NaN,0,0,0,0.2,0.8,0.8,-1
15,4,56,1,0,1,3,2,1,2,0,12787.088555977,12790.6076418713,12793.9432736744,12795.4609889112,12798.5130995133,NaN,NaN,0,1,1.14980752165502,0.8,1,0,1,NaN,0.2,0.8,0.8,-1
15,4,57,1,0,1,3,2,0,2,0,12800.5311850211,12803.5499143054,12805.9015414775,12807.419256145,12810.7048592315,NaN,NaN,0,1,0.000381655274395598,0.8,1,0,1,NaN,0.2,0.8,0.8,1
15,4,58,1,0,2,3,2,0,1,-1,12812.7229251016,12817.8764831477,12820.0780201853,12821.5957305838,12824.8146128718,NaN,NaN,0,-1,1.05518547421707,0.8,0,0,1,NaN,0.2,0.8,0.8,1
15,4,59,1,1,1,3,2,0,1,1,12826.8326756112,12828.9341276089,12831.8695174409,12833.3872138937,12836.4226466441,NaN,NaN,0,1,0.305189600989252,0.8,NaN,0,1,1,0.2,0.8,0.8,1
15,4,60,1,1,1,3,1,1,2,0,12838.4407068222,12842.9271587714,12844.9118652384,12846.4295505917,12849.9152941592,NaN,NaN,0,1,0.620380220865627,0.8,NaN,0,1,1,0.2,0.8,0.8,1
15,4,61,1,1,2,3,2,0,2,0,12851.9333628753,12856.8200764335,12859.6220027538,12861.1397478741,12866.5768091911,NaN,NaN,0,-1,0.144784813022852,0.8,NaN,0,0,0,0.2,0.8,0.8,-1
15,4,62,1,1,1,3,1,1,2,0,12868.5948713614,12872.8811759991,12874.6824406129,12876.2001547113,12878.9854242407,NaN,NaN,0,1,0.500032444968383,0.8,NaN,0,1,1,0.2,0.8,0.8,1
15,4,63,1,1,1,3,2,0,2,0,12881.0034459971,12884.1889831121,12886.9408864079,12888.458599937,12893.0951491359,NaN,NaN,0,1,0.360130599530748,0.8,NaN,0,0,0,0.2,0.8,0.8,-1
15,4,64,1,0,2,3,2,1,2,0,12895.1132004911,12898.6656566036,12900.2167315281,12901.734494294,12905.8539575176,NaN,NaN,0,1,1.00485450708948,0.2,0,1,1,NaN,0.2,0.8,0.2,-1
15,5,1,1,0,2,3,1,0,1,-1,12993.3477639441,12997.3672104329,13000.802916461,13002.4040092872,13008.3414596592,12990.3290098991,12980.2827564675,0,-1,0.943308396244902,0.2,0,0,0,NaN,0.2,0.8,0.2,1
15,5,2,1,1,2,3,1,1,2,0,13010.359519268,13015.3796579162,13018.081526234,13019.5992511474,13022.3177882095,NaN,NaN,0,1,0.575327822243707,0.8,NaN,1,0,0,0.2,0.8,0.8,-1
15,5,3,1,0,2,3,2,0,1,1,13024.3358657484,13029.8563305539,13032.9251158769,13034.4428313983,13039.2127982874,NaN,NaN,0,1,0.654777293759253,0.8,1,0,1,NaN,0.2,0.8,0.8,1
15,5,4,1,1,2,3,2,0,1,-1,13041.2308593192,13046.2509936983,13047.8020777302,13049.3197815828,13051.4879486869,NaN,NaN,0,-1,0.921650811324071,0.8,NaN,0,1,1,0.2,0.8,0.8,1
15,5,5,1,0,1,3,1,1,2,0,13053.5060102879,13056.7582326259,13059.8604015435,13061.378136418,13063.462888934,NaN,NaN,0,-1,1.26286485646415,0.8,1,0,0,NaN,0.2,0.8,0.8,-1
15,5,6,1,0,1,3,2,1,2,0,13065.4809513889,13071.3683551142,13073.8033997203,13075.3210864966,13078.9402534464,NaN,NaN,0,1,1.25443599547179,0.8,1,0,1,NaN,0.2,0.8,0.8,-1
15,5,7,1,0,1,3,1,0,2,0,13080.9583147629,13085.4614283413,13088.6969987267,13090.2147139635,13092.4495933279,NaN,NaN,0,1,0.73037634454522,0.8,0,0,0,NaN,0.2,0.8,0.8,1
15,5,8,1,1,2,3,2,0,2,0,13094.4676640363,13097.2195568017,13098.88740031,13100.4050893631,13102.9068180537,NaN,NaN,0,-1,0.665486694433639,0.8,NaN,0,0,0,0.2,0.8,0.8,-1
15,5,9,1,1,1,3,2,0,2,0,13104.924880224,13109.4947171624,13112.2966446212,13113.8143786419,13118.1673665103,NaN,NaN,0,1,0.530786574157901,0.8,NaN,0,0,0,0.2,0.8,0.8,-1
15,5,10,1,1,2,3,2,0,2,0,13120.1854266883,13124.2882911805,13126.8233482523,13128.3410472666,13131.609990147,NaN,NaN,0,-1,0.424687546426867,0.8,NaN,0,0,0,0.2,0.8,0.8,-1
15,5,11,1,1,2,3,1,1,1,1,13133.6280947234,13137.897669996,13139.7656272324,13141.2833430384,13144.8024414553,NaN,NaN,0,1,0.521535204781685,0.8,NaN,0,1,1,0.2,0.8,0.8,1
15,5,12,1,1,2,3,1,1,2,0,13146.8205041948,13149.9393284802,13152.8746981053,13154.3924050885,13157.8948259384,NaN,NaN,0,-1,0.49543209012154,0.8,NaN,0,1,1,0.2,0.8,0.8,1
15,5,13,1,1,1,3,1,1,1,1,13159.9128881087,13165.0831251448,13167.7683161802,13169.2860294247,13171.4375659216,NaN,NaN,0,1,0.698411790388491,0.8,NaN,0,0,0,0.2,0.8,0.8,-1
15,5,14,1,1,2,3,1,1,2,0,13173.4555640558,13175.6070658308,13178.4923936474,13180.0101325064,13183.1789653015,NaN,NaN,0,-1,0.834826086436806,0.8,NaN,0,0,0,0.2,0.8,0.8,-1
15,5,15,1,1,1,3,2,0,1,1,13185.1970263334,13187.9489299137,13190.4006227726,13191.9183681775,13194.5368176382,NaN,NaN,0,1,0.455128610141401,0.2,NaN,1,0,0,0.2,0.8,0.2,-1
15,5,16,1,0,2,3,1,NaN,9,NaN,13196.5548926157,13202.2755098556,13205.6445101692,13207.1622091835,13211.1983309626,NaN,NaN,1,1,NaN,0.2,0,0,NaN,NaN,0.2,0.8,0.2,1
15,5,17,1,1,1,3,1,1,2,0,13213.2163954097,13218.6868431673,13220.3379837787,13221.8556998693,13227.6096767969,NaN,NaN,0,-1,0.520035621158968,0.2,NaN,0,1,1,0.2,0.8,0.2,1
15,5,18,1,1,2,3,1,1,2,0,13229.6277452285,13232.0794295492,13234.7646183077,13236.2823577359,13240.1349983863,NaN,NaN,0,1,0.469988689797901,0.2,NaN,0,1,1,0.2,0.8,0.2,1
